85200,297.6,397.18,1.17
85400,298.3,398.13,1.56
85600,299.1,397.90,1.28
85800,299.8,399.24,1.21
86000,300.5,402.58,1.45
86200,301.1,399.38,1.45
86400,301.8,399.43,1.21
86600,302.5,399.10,1.47
86800,303.1,389.89,1.18
87000,303.8,395.38,1.19
87200,304.6,398.40,1.14
87400,305.5,393.29,1.15
87600,306.2,390.64,1.24
87800,306.9,391.90,1.07
88000,307.6,385.31,1.35
88200,308.4,388.69,1.09
88400,309.1,390.24,1.09
88600,309.8,393.89,1.11
88800,310.5,388.99,1.10
89000,311.1,386.55,1.12
89200,311.8,390.45,1.08
89400,312.4,390.91,1.08
89600,313.1,390.40,1.07
89800,314.0,383.79,1.05
90000,314.8,390.09,1.09
90200,315.5,390.25,1.06
90400,316.2,387.06,1.06
90600,316.9,383.85,1.05
90800,317.5,385.20,1.05
91000,318.1,381.06,1.02
91200,318.7,383.84,1.04
91400,319.3,385.21,1.10
91600,320.0,387.93,1.03
91800,320.6,378.51,1.03
92000,321.3,374.70,1.05
92200,321.9,385.97,1.04
92400,322.6,382.20,1.05
92600,323.2,383.55,1.02
92800,323.9,382.01,1.02
93000,324.5,379.13,1.08
93200,325.2,377.65,1.04
93400,325.9,377.26,1.01
93600,326.5,383.15,1.02
93800,327.2,384.92,1.03
94000,327.8,380.69,1.03
94200,328.4,381.56,1.02
94400,329.1,385.47,1.02
94600,329.7,382.36,1.05
94800,330.3,382.06,1.02
95000,331.0,378.01,1.04
95200,331.6,376.36,1.02
95400,332.3,380.49,1.02
95600,333.0,378.73,1.01
95800,333.7,382.67,1.01
96000,334.3,376.72,1.03
96200,334.9,378.75,1.02
96400,335.6,377.20,1.03
96600,336.2,374.92,1.03
96800,336.8,375.87,1.03
97000,337.5,378.76,1.02
97200,338.2,375.00,1.04
97400,338.8,373.38,1.02
97600,339.4,372.75,1.01
97800,340.1,371.15,1.03
98000,340.8,367.76,1.02
98200,341.4,370.48,1.03
98400,342.1,368.72,1.03
98600,342.8,371.96,1.02
98800,343.5,365.56,1.02
99000,344.2,370.11,1.02
99200,344.8,366.01,1.03
99400,345.5,365.94,1.01
99600,346.1,365.99,1.01
99800,346.8,365.32,1.02
100000,347.6,361.92,1.02
